,dataset,metric,mean,std,cv
264,HemoPI2_subsampled,C1,0.005960000000000001,0.0019489484344127732,0.3270047708746263
265,HemoPI2_subsampled,C2,0.01618,0.00535794736816255,0.3311463144723455
266,HemoPI3_subsampled,T1,0.7520100000000002,0.011639153749306701,0.015477392254500203
267,HemoPI3_subsampled,LSC,0.99694,0.00023748684174075853,0.0002382157820337819
268,HemoPI3_subsampled,density,0.9154899999999999,0.007804479482963606,0.008524920515749606
269,HemoPI3_subsampled,clsCoef,0.27642000000000005,0.012377544182914473,0.044778034089119706
270,HemoPI3_subsampled,C1,0.005880000000000001,0.0015445387661046257,0.2626766609021472
271,HemoPI3_subsampled,C2,0.016239999999999997,0.004116114672843797,0.2534553369977708
272,Hemo_HAPPENN_subsampled,T1,0.6874199999999999,0.010423224069355856,0.015162817592382907
273,Hemo_HAPPENN_subsampled,LSC,0.9980000000000001,1.1102230246251565e-16,1.1124479204660886e-16
274,Hemo_HAPPENN_subsampled,density,0.9980000000000001,1.1102230246251565e-16,1.1124479204660886e-16
275,Hemo_HAPPENN_subsampled,clsCoef,0.50569,0.005518505232397633,0.010912822544241795
276,Hemo_HAPPENN_subsampled,C1,0.02200999999999999,0.0020223501180557236,0.09188324025696158
277,Hemo_HAPPENN_subsampled,C2,0.058899999999999994,0.0051273774973177085,0.08705224953001203
278,hem_hemopi_subsampled,T1,0.7949300000000002,0.010650122065028175,0.01339755961534748
279,hem_hemopi_subsampled,LSC,0.99391,0.0005673623181001717,0.0005708387259411534
280,hem_hemopi_subsampled,density,0.9207499999999998,0.017859101321175123,0.019396254489465248
281,hem_hemopi_subsampled,clsCoef,0.3457700000000001,0.03858311936585739,0.11158608140051879
282,hem_hemopi_subsampled,C1,0.0024300000000000003,0.001372989439143652,0.5650162301002682
283,hem_hemopi_subsampled,C2,0.006700000000000001,0.0037696153649941526,0.5626291589543511
284,hiv_apv_subsampled,T1,0.8314199999999999,0.01538257455694591,0.01850156907092193
285,hiv_apv_subsampled,LSC,0.97942,0.0027827324700732577,0.002841204457815092
286,hiv_apv_subsampled,density,0.7727299999999999,0.010433460595602986,0.013502077822270375
287,hiv_apv_subsampled,clsCoef,0.19628999999999996,0.018366978521248398,0.0935706277510235
288,hiv_apv_subsampled,C1,0.02933000000000001,0.006307226014659694,0.21504350544356263
289,hiv_apv_subsampled,C2,0.07741999999999999,0.015848141846916942,0.20470345966051337
290,hiv_bevirimat_subsampled,T1,0.6194799999999998,0.044918254641069945,0.07250961232173753
291,hiv_bevirimat_subsampled,LSC,0.8653400000000001,0.018365848741618243,0.021223852753389696
292,hiv_bevirimat_subsampled,density,0.9031600000000002,0.007063596817486123,0.007820980576515923
293,hiv_bevirimat_subsampled,clsCoef,0.52838,0.02191245308038331,0.04147101154544705
294,hiv_bevirimat_subsampled,C1,0.14790000000000003,0.024928898892650677,0.16855239278330406
295,hiv_bevirimat_subsampled,C2,0.32886999999999994,0.04422027928450927,0.1344612743166275
296,hiv_idv_subsampled,T1,0.81494,0.03749315137461773,0.04600725375440858
297,hiv_idv_subsampled,LSC,0.9843999999999999,0.0011489125293076068,0.0011671195949894421
298,hiv_idv_subsampled,density,0.7819000000000002,0.008204267182387476,0.010492732040398356
299,hiv_idv_subsampled,clsCoef,0.18658999999999998,0.014322775569001984,0.07676068154242985
300,hiv_idv_subsampled,C1,0.0005300000000000001,0.0008538735269347562,1.6110821262919925
